EmpID,GeographyKey,FirstName,LastName,Company,Address,City,County,State,Zip Code,Phone,Email,LivingWage,AveStatePay,GrossPay2013,GrossPay2014,GrossPay2015
13794,812,Francesca,Reinstein,Eloise Moore Associates Inc,700 W Lea Blvd,Wilmington,New Castle,DE,19802,302-764-2843,francesca@reinstein.com,21665,"$30,488.00 ","$31,890.45 ","$33,102.29 ","$34,823.60 "
13961,812,Adrianne,Neiswander,Dover Elevator,3316 Silverside Rd,Wilmington,New Castle,DE,19810,302-478-1923,adrianne@neiswander.com,21665,"$30,488.00 ","$31,951.42 ","$33,549.00 ","$34,622.56 "
14020,812,Douglass,Weatherhead,"Pech, Richard Esq",919 N Market St,Wilmington,New Castle,DE,19801,302-654-9610,douglass@weatherhead.com,21665,"$30,488.00 ","$31,768.50 ","$33,134.54 ","$34,559.33 "
14127,812,Dina,Kloeppel,Rdr Electronics Inc,3411 Silverside Rd,Wilmington,New Castle,DE,19810,302-479-1078,dina@kloeppel.com,21665,"$30,488.00 ","$31,524.59 ","$33,353.02 ","$35,220.79 "
14684,812,Katharine,Lundgreen,Gamblers Book Club,224 Astro Shopping Ctr,Newark,New Castle,DE,19711,302-731-1108,katharine@lundgreen.com,21665,"$30,488.00 ","$31,402.64 ","$32,941.37 ","$34,028.43 "
14888,812,Kip,Mcdavis,"Kerger, Richard M Esq",3 Bellecor Dr,New Castle,New Castle,DE,19720,302-322-5448,kip@mcdavis.com,21665,"$30,488.00 ","$31,768.50 ","$33,547.53 ","$35,459.74 "
14986,812,Owen,Sukeforth,Pgt Trucking Inc,34 Wilmington Ave,Dewey Beach,Sussex,DE,19971,302-227-7779,owen@sukeforth.com,21665,"$30,488.00 ","$32,256.30 ","$33,482.04 ","$35,189.63 "
15000,812,Rene,Currans,National Tour Organiztn Greece,1202 Kirkwood Hwy,Wilmington,New Castle,DE,19805,302-998-8701,rene@currans.com,21665,"$30,488.00 ","$32,195.33 ","$33,354.36 ","$34,988.72 "
15243,812,Julia,Scull,Security Title Company,218 S Maryland Ave,Wilmington,New Castle,DE,19804,302-998-4633,julia@scull.com,21665,"$30,488.00 ","$31,707.52 ","$32,785.58 ","$34,195.36 "
15401,812,Annmarie,Patton,Copy Center,321 E Stein Hwy,Seaford,Sussex,DE,19973,302-629-3612,annmarie@patton.com,21665,"$30,488.00 ","$31,707.52 ","$33,578.26 ","$35,156.44 "
16081,812,Velma,Giaccone,J & R Construction Inc,1100 Lovering Ave #-10,Wilmington,New Castle,DE,19806,302-792-9427,velma@giaccone.com,21665,"$30,488.00 ","$32,012.40 ","$33,196.86 ","$35,188.67 "
16177,812,Lila,Gnas,Action Asphalt & Concrete Inc,885 Marrows Rd #-5,Newark,New Castle,DE,19713,302-893-5299,lila@gnas.com,21665,"$30,488.00 ","$31,829.47 ","$33,675.58 ","$35,190.98 "
16251,812,Manual,Tobias,"Dewey, Brian Stanley Esq",2621 Philadelphia Pike,Claymont,New Castle,DE,19703,302-798-1764,manual@tobias.com,21665,"$30,488.00 ","$32,012.40 ","$33,645.03 ","$35,259.99 "
16365,812,Gabriel,Gamber,Ross Associates Inc,Possum Park Rd,Newark,New Castle,DE,19711,302-731-9820,gabriel@gamber.com,21665,"$30,488.00 ","$31,738.01 ","$33,324.91 ","$34,724.55 "
16404,812,Samual,Zaccagnino,"Thomas, F Joseph Pe",2625 Concord Pike,Wilmington,New Castle,DE,19803,302-478-8964,samual@zaccagnino.com,21665,"$30,488.00 ","$31,433.13 ","$32,596.15 ","$34,388.94 "
16632,812,Candy,Lafoe,Rankin & Associates Ltd,10 E Pine St,Georgetown,Sussex,DE,19947,302-856-6316,candy@lafoe.com,21665,"$30,488.00 ","$31,981.91 ","$33,005.33 ","$34,589.59 "
12010,797,Kathryn,Cather,"Yarling, Richard W Esq",10110 San Jose Blvd,Jacksonville,Duval,FL,32257,904-262-0823,kathryn@cather.com,19314,"$26,582.00 ","$27,565.53 ","$28,475.20 ","$29,898.96 "
12031,571,Cary,Swihart,Po Boy Family Restaurant,2367 Centerville Rd,Tallahassee,Leon,FL,32308,850-222-7945,cary@swihart.com,19314,"$26,582.00 ","$28,017.43 ","$28,885.97 ","$29,781.43 "
12107,851,Caroline,Santeramo,Coastwide Tag And Label Co,1222 S Dale Mabry Hwy,Tampa,Hillsborough,FL,33629,813-251-3371,caroline@santeramo.com,19314,"$26,582.00 ","$27,512.37 ","$28,557.84 ","$29,985.73 "
12159,898,Anastasia,Schmeichel,Meridian Naval Federal Crdt Un,8335 N Military Trl,Palm Beach Gardens,Palm Beach,FL,33410,561-844-8055,anastasia@schmeichel.com,19314,"$26,582.00 ","$27,406.04 ","$28,392.66 ","$29,727.11 "
12206,571,Earlene,Ricciardelli,Spring City Foundry Co,1407 Piedmont Dr Er,Tallahassee,Leon,FL,32312,850-385-9580,earlene@ricciardelli.com,19314,"$26,582.00 ","$27,831.35 ","$29,195.09 ","$30,392.09 "
12209,889,Edward,Kopiasz,Orbit Advanced Tech Inc,231 E Adams St,Jacksonville,Duval,FL,32202,904-353-8517,edward@kopiasz.com,19314,"$26,582.00 ","$27,485.79 ","$28,310.36 ","$29,640.95 "
12212,571,Louisa,Lathen,Chamber Of Commerce,425 E 15th St,Panama City,Bay,FL,32405,850-769-4299,louisa@lathen.com,19314,"$26,582.00 ","$28,176.92 ","$29,698.47 ","$31,302.19 "
12219,860,Eugenia,Maslen,Association Of Concert Bands,1670 Ne 205th Ter,Miami,Miami-Dade,FL,33179,305-651-6216,eugenia@maslen.com,19314,"$26,582.00 ","$27,671.86 ","$29,138.47 ","$30,595.39 "
12244,889,Juliana,Gilespie,W H Newbolds Son & Co Inc,50 N Laura St #-3500,Jacksonville,Duval,FL,32202,904-356-2387,juliana@gilespie.com,19314,"$26,582.00 ","$27,565.53 ","$28,723.29 ","$30,417.96 "
12263,571,Riley,Banasiak,"Furrer, David E Esq",1407 Piedmont Dr Er,Tallahassee,Leon,FL,32312,850-385-3408,riley@banasiak.com,19314,"$26,582.00 ","$27,831.35 ","$29,222.92 ","$30,771.74 "
12281,571,Winona,Marcia,Airport Bus Service,2121 Killarney Way #-h,Tallahassee,Leon,FL,32308,850-893-8367,winona@marcia.com,19314,"$26,582.00 ","$27,512.37 ","$28,805.45 ","$30,303.33 "
12322,889,Trudy,Lekan,Jaman Engineering Associates,200 E Forsyth St,Jacksonville,Duval,FL,32202,904-634-7646,trudy@lekan.com,19314,"$26,582.00 ","$27,831.35 ","$28,694.13 ","$30,214.91 "
12341,889,Ernestina,Zdenek,"Scrimenti, Belinda J Esq",200 E Forsyth St,Jacksonville,Duval,FL,32202,904-634-4665,ernestina@zdenek.com,19314,"$26,582.00 ","$27,831.35 ","$28,721.96 ","$30,272.94 "
12345,571,Allan,Lanteigne,Finance,1200 N Volusia Ave,Orange City,Volusia,FL,32763,407-774-0844,allan@lanteigne.com,19314,"$26,582.00 ","$27,725.03 ","$29,360.80 ","$30,593.96 "
12355,898,Patricia,Sutley,"Drake, Kenneth R Esq",1601 Forum Pl #-900,West Palm Beach,Palm Beach,FL,33401,561-697-6819,patricia@sutley.com,19314,"$26,582.00 ","$27,565.53 ","$28,723.29 ","$29,699.88 "
12357,898,Josiah,Kordiak,Monmouth Electric Service Inc,1601 Forum Pl,West Palm Beach,Palm Beach,FL,33401,561-697-0132,josiah@kordiak.com,19314,"$26,582.00 ","$28,097.17 ","$29,417.74 ","$31,153.39 "
12363,571,Berry,Straws,"Althouse, Ralph J Jr",215 N Joanna Ave,Tavares,Lake,FL,32778,352-343-3419,berry@straws.com,19314,"$26,582.00 ","$27,565.53 ","$28,888.68 ","$30,506.45 "
12375,898,Francisco,Beder,Kazan Mcclain Edises Simon,515 N Flagler Dr,West Palm Beach,Palm Beach,FL,33401,561-833-8410,francisco@beder.com,19314,"$26,582.00 ","$28,123.76 ","$29,164.33 ","$30,476.73 "
12399,724,Wilma,Uptain,Donald D Hammill Foundation,430 Se 17th St,Ocala,Marion,FL,34471,352-351-0395,wilma@uptain.com,19314,"$26,582.00 ","$27,432.62 ","$28,584.79 ","$30,128.37 "
12455,571,Abdul,Birdtail,Holiday Inn Beachwood,127 N Palafox St,Pensacola,Escambia,FL,32501,850-433-5125,abdul@birdtail.com,19314,"$26,582.00 ","$27,565.53 ","$28,420.07 ","$29,443.19 "
12460,898,Adelaide,Hersha,Geo M Saint Peter,639 E Ocean Ave #-108,Boynton Beach,Palm Beach,FL,33435,561-734-7135,adelaide@hersha.com,19314,"$26,582.00 ","$28,123.76 ","$29,051.84 ","$30,504.43 "
12473,898,Jerome,Metelus,"White, Joseph B Esq",2247 Palm Beach Lakes Blvd,West Palm Beach,Palm Beach,FL,33409,561-683-6428,jerome@metelus.com,19314,"$26,582.00 ","$27,406.04 ","$28,502.28 ","$29,642.38 "
12490,851,Alana,Amsden,Country 93 9 Wjxy Fm,7901 4th St N #-311,Saint Petersburg,Pinellas,FL,33702,727-578-5620,alana@amsden.com,19314,"$26,582.00 ","$27,831.35 ","$29,362.08 ","$30,771.46 "
12520,860,Jarod,Seedorf,"Ashley, Shirley H Md",4470 Sw 74th Ave,Miami,Miami-Dade,FL,33155,305-264-0711,jarod@seedorf.com,19314,"$26,582.00 ","$28,097.17 ","$29,192.96 ","$30,769.38 "
12583,930,Cleveland,Pharris,Chorba Contracting Corp,233 E New Haven Ave,Melbourne,Brevard,FL,32901,321-724-9365,cleveland@pharris.com,19314,"$26,582.00 ","$27,831.35 ","$28,833.28 ","$30,101.95 "
12593,898,Tommie,Stgermain,New Hampshire Rivers Council,10625 N Military Trl #-208,Palm Beach Gardens,Palm Beach,FL,33410,561-624-5096,tommie@stgermain.com,19314,"$26,582.00 ","$27,937.68 ","$29,306.63 ","$30,684.04 "
12661,898,Johnie,Laity,Dillard Paper Co,1818 S Australian Ave,West Palm Beach,Palm Beach,FL,33409,561-689-3487,johnie@laity.com,19314,"$26,582.00 ","$28,097.17 ","$29,502.03 ","$30,888.63 "
12663,898,Roscoe,Rebeles,National Pump & Process Inc,1818 S Australian Ave,West Palm Beach,Palm Beach,FL,33409,561-689-3825,roscoe@rebeles.com,19314,"$26,582.00 ","$27,857.94 ","$29,027.97 ","$30,043.95 "
12675,889,Woodrow,Lomg,Akron Oxygen & Supply Co,331 N Broadway St,Starke,Bradford,FL,32091,904-964-1958,woodrow@lomg.com,19314,"$26,582.00 ","$27,645.28 ","$28,861.67 ","$30,275.89 "
12691,861,Isaac,Oum,Chattanooga Mfg Inc,100 Sw 9th Ave,Homestead,Miami-Dade,FL,33030,305-245-7092,isaac@oum.com,19314,"$26,582.00 ","$27,804.77 ","$29,278.42 ","$30,156.78 "
12703,889,Annie,Dispenza,H E Goldberg & Co,50 N Laura St,Jacksonville,Duval,FL,32202,904-358-6858,annie@dispenza.com,19314,"$26,582.00 ","$27,379.46 ","$28,474.64 ","$30,154.64 "
12716,571,Clemente,Sumney,Core Mark International,2600 Maitland Center Pky,Maitland,Orange,FL,32751,407-660-5553,clemente@sumney.com,19314,"$26,582.00 ","$27,645.28 ","$28,529.93 ","$29,728.19 "
12717,571,Rosella,Oajaca,Wte Corporation,255 S Orange Ave,Orlando,Orange,FL,32801,407-469-0452,rosella@oajaca.com,19314,"$26,582.00 ","$28,123.76 ","$29,136.21 ","$30,155.98 "
12721,851,Katheryn,Susany,Soberman Shulman & Rosenberg,4563 Central Ave,Saint Petersburg,Pinellas,FL,33713,727-327-5087,katheryn@susany.com,19314,"$26,582.00 ","$27,778.19 ","$29,278.21 ","$30,302.95 "
12724,851,Willard,Konopnicki,Christmas & Associates Pc,4563 Central Ave,Saint Petersburg,Pinellas,FL,33713,727-327-6420,willard@konopnicki.com,19314,"$26,582.00 ","$28,070.59 ","$29,417.98 ","$30,300.52 "
12749,851,Pearl,Commons,Nationwide Cellular Svc Inc,2420 W Mississippi Ave,Tampa,Hillsborough,FL,33629,813-254-9464,pearl@commons.com,19314,"$26,582.00 ","$27,964.26 ","$29,642.12 ","$31,391.00 "
12778,861,Mauricio,Whyms,"Eppsteiner, David M Esq",215 Baytree Dr,Melbourne,Brevard,FL,32940,321-259-3872,mauricio@whyms.com,19314,"$26,582.00 ","$27,432.62 ","$28,968.85 ","$29,866.89 "
12782,851,Hanna,Augustyniak,Comp Comm Inc,3839 4th St N,Saint Petersburg,Pinellas,FL,33703,727-821-4384,hanna@augustyniak.com,19314,"$26,582.00 ","$27,725.03 ","$29,333.08 ","$30,741.07 "
12783,898,Ashlee,Girmazion,"Murray, Anthony Esq",711 N Florida Ave,Tampa,Hillsborough,FL,33602,813-225-7231,ashlee@girmazion.com,19314,"$26,582.00 ","$27,459.21 ","$28,447.74 ","$29,500.30 "
12838,889,Bobby,Mackerl,"Torhorst, James B Md",1 Independent Dr,Jacksonville,Duval,FL,32202,904-355-7602,bobby@mackerl.com,19314,"$26,582.00 ","$27,485.79 ","$29,134.94 ","$30,504.28 "
12845,861,Dale,Ballesteros,North Car Stat Vocnl Rehab,96 Willard St #-302,Cocoa,Brevard,FL,32922,321-639-5075,dale@ballesteros.com,19314,"$26,582.00 ","$27,485.79 ","$28,997.51 ","$30,563.37 "
12887,860,Brandi,Imaizumi,Central Office Products Inc,1541 Nw 165th St,Miami,Miami-Dade,FL,33169,305-624-4468,brandi@imaizumi.com,19314,"$26,582.00 ","$27,512.37 ","$28,530.33 ","$29,814.19 "
12929,851,Napoleon,Brociner,Deiters & Helmers Electric Inc,4563 Central Ave,Saint Petersburg,Pinellas,FL,33713,727-327-7092,napoleon@brociner.com,19314,"$26,582.00 ","$27,592.12 ","$28,695.80 ","$30,130.59 "
12984,571,Maryann,Bowdry,"Guschausky, Pam K",255 S Orange Ave,Orlando,Orange,FL,32801,407-469-8331,maryann@bowdry.com,19314,"$26,582.00 ","$28,044.01 ","$29,390.12 ","$30,536.34 "
12989,898,Gilbert,Beebe,Sterns Psychology Book Store,1615 Forum Pl #-500,West Palm Beach,Palm Beach,FL,33401,561-684-0828,gilbert@beebe.com,19314,"$26,582.00 ","$27,831.35 ","$28,972.44 ","$30,507.98 "
13020,860,Kathleen,Monden,"Poell, Joseph R Esq",4470 Sw 74th Ave,Miami,Miami-Dade,FL,33155,305-264-5215,kathleen@monden.com,19314,"$26,582.00 ","$27,778.19 ","$28,750.43 ","$30,417.95 "
13113,724,Bradley,Pele,Galaxy Drug & Surgical,600 Sw 44th Ave,Ocala,Marion,FL,34474,352-629-9107,bradley@pele.com,19314,"$26,582.00 ","$27,857.94 ","$29,111.54 ","$30,014.00 "
13127,898,Tori,Pugliares,Mas Laboratories Inc,1645 Palm Beach Lakes Blvd,West Palm Beach,Palm Beach,FL,33401,561-697-4580,tori@pugliares.com,19314,"$26,582.00 ","$28,044.01 ","$29,081.64 ","$30,157.66 "
13137,724,Carlton,Holdiness,Marc Futterweit & Associates,1523 Se Fort King St,Ocala,Marion,FL,34471,352-620-9937,carlton@holdiness.com,19314,"$26,582.00 ","$27,778.19 ","$28,805.98 ","$30,332.70 "
13157,889,Malissa,Gutting,"Dunkelberger, Lawrence Md",2553 N Atlantic Ave,Daytona Beach,Volusia,FL,32118,386-672-1208,malissa@gutting.com,19314,"$26,582.00 ","$27,698.44 ","$28,584.79 ","$29,756.77 "
13164,571,Geri,Probasco,Chesley & Cline Agency,1407 Piedmont Dr Er,Tallahassee,Leon,FL,32312,850-385-2604,geri@probasco.com,19314,"$26,582.00 ","$28,044.01 ","$29,305.99 ","$30,683.37 "
13225,898,Krista,Chowen,Global Computer Assn Inc,222 Lakeview Ave,West Palm Beach,Palm Beach,FL,33401,561-659-1725,krista@chowen.com,19314,"$26,582.00 ","$27,512.37 ","$28,777.94 ","$30,245.61 "
13257,898,Freda,Ryser,Topa Savings Bank,1307 Kingsway Rd,Brandon,Hillsborough,FL,33510,813-681-8422,freda@ryser.com,19314,"$26,582.00 ","$28,070.59 ","$28,996.92 ","$30,620.75 "
13262,898,Clarice,Woline,Weaver Transmission Svc Inc,108 S Saint Cloud Ave,Valrico,Hillsborough,FL,33594,813-685-7827,clarice@woline.com,19314,"$26,582.00 ","$27,884.52 ","$28,832.59 ","$29,697.57 "
13263,898,Donnell,Fuhrer,Kirsch & Imrem,162 W Robertson St,Brandon,Hillsborough,FL,33511,813-681-9041,donnell@fuhrer.com,19314,"$26,582.00 ","$27,725.03 ","$29,333.08 ","$30,682.40 "
13278,889,Marcella,Winograd,Tool Crib Grinding Service,1819 Kings Ave,Jacksonville,Duval,FL,32207,904-396-8063,marcella@winograd.com,19314,"$26,582.00 ","$27,990.85 ","$29,138.47 ","$30,711.95 "
13284,724,Catherine,Peguero,Joseph Stclair & Cava,523 Anclote Rd,Tarpon Springs,Pinellas,FL,34689,727-942-1817,catherine@peguero.com,19314,"$26,582.00 ","$28,176.92 ","$29,613.94 ","$31,242.71 "
13313,861,Debora,Pflugradt,"Dalessandro, Beth Anne Esq",1590 Highland Ave,Melbourne,Brevard,FL,32935,321-259-6356,debora@pflugradt.com,19314,"$26,582.00 ","$28,070.59 ","$29,221.49 ","$30,478.01 "
13322,724,Lane,Mcgregory,Antronix Inc,10355 S Heatherhill Ter,Inverness,Citrus,FL,34452,352-726-4417,lane@mcgregory.com,19314,"$26,582.00 ","$27,725.03 ","$29,360.80 ","$30,740.76 "
13348,860,Clark,Ihnen,Clausen Marketing Assocs,12425 Nw 7th Ave,Miami,Miami-Dade,FL,33168,305-681-3072,clark@ihnen.com,19314,"$26,582.00 ","$27,990.85 ","$29,474.36 ","$30,594.39 "
13408,889,Broderick,Lowden,United Ring & Seal Corp,Hwy 247,Branford,Suwannee,FL,32008,386-935-0180,broderick@lowden.com,19314,"$26,582.00 ","$28,150.34 ","$29,529.70 ","$30,681.36 "
13415,571,Lesa,Mose,Dance 4 Less,200 E Robinson St,Orlando,Orange,FL,32801,407-648-2811,lesa@mose.com,19314,"$26,582.00 ","$27,592.12 ","$28,806.17 ","$30,188.87 "
13437,851,Randell,Guinn,C L Smith Co,611 S Magnolia Ave,Tampa,Hillsborough,FL,33606,813-251-9548,randell@guinn.com,19314,"$26,582.00 ","$27,565.53 ","$28,420.07 ","$29,613.71 "
13441,724,Lincoln,Yearicks,University Of The Pacific,320 Us Highway 41s S,Inverness,Citrus,FL,34450,352-726-6292,lincoln@yearicks.com,19314,"$26,582.00 ","$28,070.59 ","$28,996.92 ","$29,924.82 "
13494,930,Melinda,Sarrett,"Adkins, E Dale Iii",346 N Goldenrod Rd,Orlando,Orange,FL,32807,407-273-0443,melinda@sarrett.com,19314,"$26,582.00 ","$27,990.85 ","$29,250.43 ","$30,742.21 "
13496,930,Jim,Hoegerl,Chikes Auto Center Inc,7200 S Orange Ave,Orlando,Orange,FL,32809,407-855-7530,jim@hoegerl.com,19314,"$26,582.00 ","$27,778.19 ","$28,805.98 ","$29,958.22 "
13502,860,Mable,Trayler,Nj Mrtg & Invstmnt Corp,1 Se 3rd Ave,Miami,Miami-Dade,FL,33131,305-379-8049,mable@trayler.com,19314,"$26,582.00 ","$27,592.12 ","$28,888.95 ","$30,362.28 "
13546,851,Kristi,Drish,H B Registration,2553 1st Ave N,Saint Petersburg,Pinellas,FL,33713,727-328-2563,kristi@drish.com,19314,"$26,582.00 ","$27,432.62 ","$28,557.36 ","$29,985.23 "
13550,571,Jewel,Entin,Era Marland Real Estate Inc,527 E University Ave,Gainesville,Alachua,FL,32601,352-372-1934,jewel@entin.com,19314,"$26,582.00 ","$28,017.43 ","$29,222.18 ","$30,566.40 "
13570,861,Carly,Revord,Advance Glove And Sfty Co Inc,4791 Nw 157th St,Hialeah,Miami-Dade,FL,33014,305-621-4371,carly@revord.com,19314,"$26,582.00 ","$27,485.79 ","$28,530.25 ","$29,757.05 "
13581,571,Miranda,Dubre,Soypro International Inc,551 E State Rd 436,Casselberry,Seminole,FL,32730,407-339-4837,miranda@dubre.com,19314,"$26,582.00 ","$27,671.86 ","$29,000.11 ","$30,595.12 "
13693,930,Jeffrey,Guillemette,"Weigle, Michael E Od",1836 Woodward St,Orlando,Orange,FL,32803,407-894-2854,jeffrey@guillemette.com,19314,"$26,582.00 ","$28,176.92 ","$29,585.77 ","$30,562.10 "
13727,571,Marisa,Hibl,Titan Tire Corporation,1341 Howell Branch Rd,Winter Park,Orange,FL,32789,407-647-9128,marisa@hibl.com,19314,"$26,582.00 ","$27,592.12 ","$28,502.66 ","$29,813.78 "
13729,851,Vern,Ladesma,A B C Body Co Inc,333 N Falkenburg Rd,Tampa,Hillsborough,FL,33619,813-689-1473,vern@ladesma.com,19314,"$26,582.00 ","$28,097.17 ","$29,473.94 ","$30,800.26 "
13747,571,Lynwood,Bucolo,"Doherty, Brian B Esq",Hwy 98,Eastpoint,Franklin,FL,32328,850-670-9437,lynwood@bucolo.com,19314,"$26,582.00 ","$27,911.10 ","$28,971.72 ","$30,014.70 "
13793,898,Walker,Siracusa,Cook & Palmour Attys,101 E Kennedy Blvd,Tampa,Hillsborough,FL,33602,813-229-8072,walker@siracusa.com,19314,"$26,582.00 ","$27,990.85 ","$29,166.46 ","$30,537.29 "
13799,860,Sasha,Lariosa,Dalco Precision,6525 Collins Ave,Miami Beach,Miami-Dade,FL,33141,305-864-1854,sasha@lariosa.com,19314,"$26,582.00 ","$27,565.53 ","$29,191.90 ","$30,651.50 "
13801,860,Eugene,Covino,"Raab, Douglas R Esq",25 Se 2nd Ave,Miami,Miami-Dade,FL,33131,305-358-5795,eugene@covino.com,19314,"$26,582.00 ","$27,618.70 ","$28,557.73 ","$29,928.50 "
13855,724,Margaret,Hogle,County Ct Sm Clms & Cvl Divsn,1880 Alt #-19s,Tarpon Springs,Pinellas,FL,34689,727-942-9015,margaret@hogle.com,19314,"$26,582.00 ","$27,565.53 ","$29,109.20 ","$30,826.65 "
13871,861,Willie,Prior,"Blackburn, Thomas S Esq",18524 Nw 67th Ave #-256,Hialeah,Miami-Dade,FL,33015,305-621-5761,willie@prior.com,19314,"$26,582.00 ","$27,725.03 ","$28,889.48 ","$30,478.40 "
13875,898,Williams,Perra,"Strickland, Steve Esq",1550 Flagler Pky,West Palm Beach,Palm Beach,FL,33411,561-659-6975,williams@perra.com,19314,"$26,582.00 ","$28,176.92 ","$29,557.59 ","$31,005.91 "
13938,860,Stanton,Duren,Aulls & Graves Pa,20801 Biscayne Blvd,Miami,Miami-Dade,FL,33180,305-936-8412,stanton@duren.com,19314,"$26,582.00 ","$27,671.86 ","$29,249.16 ","$30,360.63 "
14000,851,Jamal,Kernagis,Central Products Company,1608 N 24th St,Tampa,Hillsborough,FL,33605,813-248-8843,jamal@kernagis.com,19314,"$26,582.00 ","$27,725.03 ","$28,723.13 ","$30,302.90 "
14002,861,Chauncey,Kurihara,"Bergholt, John W Esq",Us Highway 1 Mm #-80,Islamorada,Monroe,FL,33036,305-664-8487,chauncey@kurihara.com,19314,"$26,582.00 ","$27,911.10 ","$29,557.85 ","$30,740.17 "
14013,898,Julianne,Autrano,Sanderson Farms Inc,777 S Flagler Dr #-310e,West Palm Beach,Palm Beach,FL,33401,561-655-8757,julianne@autrano.com,19314,"$26,582.00 ","$28,150.34 ","$29,473.40 ","$30,504.97 "
14037,889,Coleen,Narkevicius,Jcm Consulting Incorporated,6393 Powers Ave,Jacksonville,Duval,FL,32217,904-737-1377,coleen@narkevicius.com,19314,"$26,582.00 ","$27,831.35 ","$29,139.43 ","$30,305.00 "
14082,851,Rachael,Klette,Custom Aircraft Interiors,360 Central Ave,Saint Petersburg,Pinellas,FL,33701,727-822-7446,rachael@klette.com,19314,"$26,582.00 ","$27,618.70 ","$28,889.16 ","$30,593.62 "
14168,861,Jennifer,Lenort,Heil & Heil Insurance Agcy Inc,2043 14th Ave,Vero Beach,Indian River,FL,32960,772-778-2732,jennifer@lenort.com,19314,"$26,582.00 ","$27,671.86 ","$28,668.05 ","$30,216.12 "
14176,571,Rodrick,Lincks,Rare Ctr For Trpcl Bird,111 N Orange Ave,Orlando,Orange,FL,32801,407-648-0209,rodrick@lincks.com,19314,"$26,582.00 ","$27,459.21 ","$29,106.76 ","$30,300.14 "
14187,860,Jocelyn,Shemper,Creative Consultants Inc,25 W Flagler St #-800,Miami,Miami-Dade,FL,33130,305-374-0488,jocelyn@shemper.com,19314,"$26,582.00 ","$27,804.77 ","$28,889.16 ","$30,420.28 "
14271,889,Suzanne,Orwig,Econo Lodge,205 Magnolia St,New Smyrna Beach,Volusia,FL,32168,386-427-8124,suzanne@orwig.com,19314,"$26,582.00 ","$27,857.94 ","$29,390.12 ","$30,653.90 "
14281,571,Vaughn,Churn,National Bank Of Long Beach,4046 W Newberry Rd,Gainesville,Alachua,FL,32607,352-375-2095,vaughn@churn.com,19314,"$26,582.00 ","$27,857.94 ","$29,000.11 ","$29,928.11 "
14332,889,Hilda,Mcmullins,Abe Office Machines & Supplies,919 N Beach St,Daytona Beach,Volusia,FL,32117,386-257-7241,hilda@mcmullins.com,19314,"$26,582.00 ","$27,698.44 ","$28,750.98 ","$29,843.52 "
14359,571,Jackie,Sparling,"Kandravy, Elizabeth A Esq",1245 W Fairbanks Ave,Winter Park,Orange,FL,32789,407-647-9034,jackie@sparling.com,19314,"$26,582.00 ","$27,857.94 ","$29,111.54 ","$30,683.57 "
14382,571,Lonnie,Roches,Schier Associates Pc,345 N Grove St,Eustis,Lake,FL,32726,352-483-0902,lonnie@roches.com,19314,"$26,582.00 ","$27,911.10 ","$29,390.39 ","$30,595.39 "
14385,724,Willa,Vanblaricum,Untd States Repeating Arms Co,8810 Sw Highway 200,Ocala,Marion,FL,34481,352-854-9068,willa@vanblaricum.com,19314,"$26,582.00 ","$27,565.53 ","$28,585.46 ","$29,928.98 "
14410,861,Ramon,Stamos,"Bigham, Peter J Md",1463 Highland Ave,Melbourne,Brevard,FL,32935,321-242-5316,ramon@stamos.com,19314,"$26,582.00 ","$28,070.59 ","$29,249.56 ","$30,682.79 "
